lat,lon,sat,data_pas
 -14.3490,  21.1600,AQUA_M,2015-08-26 11:35:00
 -14.3100,  21.3710,AQUA_M,2015-08-26 11:35:00
 -14.3100,  21.3640,AQUA_M,2015-08-26 11:35:00
 -14.2840,  21.0990,AQUA_M,2015-08-26 11:35:00
 -14.2820,  21.1030,AQUA_M,2015-08-26 11:35:00
 -14.2800,  21.1420,AQUA_M,2015-08-26 11:35:00
 -14.2780,  21.1460,AQUA_M,2015-08-26 11:35:00
 -14.2660,  21.0970,AQUA_M,2015-08-26 11:35:00
 -14.2650,  21.1000,AQUA_M,2015-08-26 11:35:00
 -14.2620,  21.1400,AQUA_M,2015-08-26 11:35:00
 -14.2600,  21.1440,AQUA_M,2015-08-26 11:35:00
 -14.0950,  21.0210,AQUA_M,2015-08-26 11:35:00
 -14.0920,  21.0250,AQUA_M,2015-08-26 11:35:00
 -15.0600,  21.2290,AQUA_M,2015-08-26 11:35:00
 -15.0410,  21.2350,AQUA_M,2015-08-26 11:35:00
 -14.8180,  21.3200,AQUA_M,2015-08-26 11:35:00
 -14.8170,  21.3240,AQUA_M,2015-08-26 11:35:00
 -14.7160,  21.2660,AQUA_M,2015-08-26 11:35:00
 -14.7160,  21.2590,AQUA_M,2015-08-26 11:35:00
 -14.5900,  21.6240,AQUA_M,2015-08-26 11:35:00
 -14.5880,  21.6200,AQUA_M,2015-08-26 11:35:00
 -14.5860,  21.6640,AQUA_M,2015-08-26 11:35:00
 -14.5840,  21.6600,AQUA_M,2015-08-26 11:35:00
 -15.5960,  21.6280,AQUA_M,2015-08-26 11:35:00
 -15.1540,  21.5520,AQUA_M,2015-08-26 11:35:00
 -15.1530,  21.5480,AQUA_M,2015-08-26 11:35:00
 -15.1500,  21.5930,AQUA_M,2015-08-26 11:35:00
 -15.1490,  21.5900,AQUA_M,2015-08-26 11:35:00
 -12.9980,  23.4370,AQUA_M,2015-08-26 11:35:00
 -12.9830,  23.4350,AQUA_M,2015-08-26 11:35:00
 -12.3640,  23.4400,AQUA_M,2015-08-26 11:35:00
 -12.3640,  23.4350,AQUA_M,2015-08-26 11:35:00
 -11.9390,  23.4350,AQUA_M,2015-08-26 11:35:00
 -11.7320,  23.5280,AQUA_M,2015-08-26 11:35:00
 -11.7110,  23.6110,AQUA_M,2015-08-26 11:35:00
 -11.7080,  23.6030,AQUA_M,2015-08-26 11:35:00
 -11.6710,  23.4140,AQUA_M,2015-08-26 11:35:00
 -11.6680,  23.5720,AQUA_M,2015-08-26 11:35:00
 -11.4720,  23.4270,AQUA_M,2015-08-26 11:35:00
 -11.4590,  23.4300,AQUA_M,2015-08-26 11:35:00
 -11.4570,  23.4250,AQUA_M,2015-08-26 11:35:00
 -11.2690,  23.5980,AQUA_M,2015-08-26 11:35:00
 -11.2580,  23.6010,AQUA_M,2015-08-26 11:35:00
 -11.2380,  23.6200,AQUA_M,2015-08-26 11:35:00
 -11.1700,  23.4250,AQUA_M,2015-08-26 11:35:00
 -11.0660,  23.5370,AQUA_M,2015-08-26 11:35:00
  40.6470,  19.3440,AQUA_M,2015-08-26 11:50:00
 -17.6430,  22.5800,AQUA_M,2015-08-26 11:35:00
 -17.6140,  23.2300,AQUA_M,2015-08-26 11:35:00
 -15.4360,  21.2440,AQUA_M,2015-08-26 11:35:00
 -17.0530,  21.7820,AQUA_M,2015-08-26 11:35:00
 -17.0520,  21.7860,AQUA_M,2015-08-26 11:35:00
 -16.8760,  21.7520,AQUA_M,2015-08-26 11:35:00
 -16.8750,  21.7560,AQUA_M,2015-08-26 11:35:00
  -7.4000,  20.6300,AQUA_M,2015-08-26 11:35:00
  -7.4050,  20.5920,AQUA_M,2015-08-26 11:35:00
  -7.3960,  20.6230,AQUA_M,2015-08-26 11:35:00
  -7.3270,  21.0900,AQUA_M,2015-08-26 11:35:00
  -7.3200,  21.0820,AQUA_M,2015-08-26 11:35:00
  -7.3130,  21.8050,AQUA_M,2015-08-26 11:35:00
  -7.3020,  21.7990,AQUA_M,2015-08-26 11:35:00
  -6.9750,  20.5450,AQUA_M,2015-08-26 11:35:00
  -6.9720,  20.5410,AQUA_M,2015-08-26 11:35:00
  -6.9670,  20.5770,AQUA_M,2015-08-26 11:35:00
  -6.9580,  20.5430,AQUA_M,2015-08-26 11:35:00
  -6.9550,  20.5390,AQUA_M,2015-08-26 11:35:00
  -8.6700,  20.9120,AQUA_M,2015-08-26 11:35:00
  -8.6690,  20.4410,AQUA_M,2015-08-26 11:35:00
  -8.6680,  20.4340,AQUA_M,2015-08-26 11:35:00
  -8.2710,  20.7590,AQUA_M,2015-08-26 11:35:00
  -8.2660,  20.7970,AQUA_M,2015-08-26 11:35:00
  -8.2620,  20.7900,AQUA_M,2015-08-26 11:35:00
  -8.2460,  21.7620,AQUA_M,2015-08-26 11:35:00
  -8.2400,  21.7660,AQUA_M,2015-08-26 11:35:00
  -8.1450,  21.8360,AQUA_M,2015-08-26 11:35:00
  -7.8970,  20.5750,AQUA_M,2015-08-26 11:35:00
  -7.8940,  20.5680,AQUA_M,2015-08-26 11:35:00
  -7.8810,  20.5270,AQUA_M,2015-08-26 11:35:00
  -7.8790,  20.5220,AQUA_M,2015-08-26 11:35:00
  -7.8760,  20.5660,AQUA_M,2015-08-26 11:35:00
  -7.8740,  20.5610,AQUA_M,2015-08-26 11:35:00
  -7.8380,  20.5990,AQUA_M,2015-08-26 11:35:00
  -7.8350,  20.5940,AQUA_M,2015-08-26 11:35:00
  -7.7750,  21.0650,AQUA_M,2015-08-26 11:35:00
  -7.7690,  21.0340,AQUA_M,2015-08-26 11:35:00
  -7.7650,  21.0680,AQUA_M,2015-08-26 11:35:00
  -7.7630,  21.0290,AQUA_M,2015-08-26 11:35:00
  -7.7590,  21.0630,AQUA_M,2015-08-26 11:35:00
  -7.6340,  20.9340,AQUA_M,2015-08-26 11:35:00
  -7.6280,  20.9290,AQUA_M,2015-08-26 11:35:00
  -7.6080,  19.8120,AQUA_M,2015-08-26 11:35:00
  -7.6040,  19.8500,AQUA_M,2015-08-26 11:35:00
  -7.6020,  19.8550,AQUA_M,2015-08-26 11:35:00
  -4.1280,  29.5670,AQUA_M,2015-08-26 11:35:00
 -10.3910,  21.9460,AQUA_M,2015-08-26 11:35:00
 -10.3870,  21.9790,AQUA_M,2015-08-26 11:35:00
 -10.3270,  22.0000,AQUA_M,2015-08-26 11:35:00
 -10.3240,  22.0320,AQUA_M,2015-08-26 11:35:00
 -10.2940,  22.0540,AQUA_M,2015-08-26 11:35:00
 -10.2920,  22.0280,AQUA_M,2015-08-26 11:35:00
 -10.2880,  22.0600,AQUA_M,2015-08-26 11:35:00
 -10.2770,  21.6490,AQUA_M,2015-08-26 11:35:00
 -10.2730,  21.6830,AQUA_M,2015-08-26 11:35:00
 -10.2710,  21.6440,AQUA_M,2015-08-26 11:35:00
 -10.2670,  21.6780,AQUA_M,2015-08-26 11:35:00
 -10.2140,  21.4240,AQUA_M,2015-08-26 11:35:00
 -10.2100,  21.4600,AQUA_M,2015-08-26 11:35:00
 -10.0360,  21.7460,AQUA_M,2015-08-26 11:35:00
 -10.2840,  20.6570,AQUA_M,2015-08-26 11:35:00
 -10.2840,  20.6500,AQUA_M,2015-08-26 11:35:00
 -10.2560,  21.2490,AQUA_M,2015-08-26 11:35:00
 -10.2520,  21.2860,AQUA_M,2015-08-26 11:35:00
 -10.2520,  21.2450,AQUA_M,2015-08-26 11:35:00
 -10.2470,  21.2810,AQUA_M,2015-08-26 11:35:00
 -10.2430,  21.3170,AQUA_M,2015-08-26 11:35:00
 -10.6080,  21.8440,AQUA_M,2015-08-26 11:35:00
 -10.6030,  21.8140,AQUA_M,2015-08-26 11:35:00
 -10.5990,  21.8480,AQUA_M,2015-08-26 11:35:00
 -10.5560,  20.9490,AQUA_M,2015-08-26 11:35:00
 -10.7530,  21.1470,AQUA_M,2015-08-26 11:35:00
 -10.7490,  21.4860,AQUA_M,2015-08-26 11:35:00
 -10.7490,  21.1400,AQUA_M,2015-08-26 11:35:00
 -10.7430,  21.4780,AQUA_M,2015-08-26 11:35:00
 -10.6550,  20.8930,AQUA_M,2015-08-26 11:35:00
 -10.6470,  21.2810,AQUA_M,2015-08-26 11:35:00
 -10.6430,  21.3170,AQUA_M,2015-08-26 11:35:00
 -10.6430,  21.2760,AQUA_M,2015-08-26 11:35:00
 -10.6390,  21.3120,AQUA_M,2015-08-26 11:35:00
 -11.4400,  20.7800,AQUA_M,2015-08-26 11:35:00
 -11.4410,  20.7760,AQUA_M,2015-08-26 11:35:00
  -9.9500,  20.4190,AQUA_M,2015-08-26 11:35:00
 -10.2890,  20.6170,AQUA_M,2015-08-26 11:35:00
 -10.2880,  20.6090,AQUA_M,2015-08-26 11:35:00
 -10.1650,  20.2810,AQUA_M,2015-08-26 11:35:00
 -10.1640,  20.2890,AQUA_M,2015-08-26 11:35:00
 -10.0600,  20.2660,AQUA_M,2015-08-26 11:35:00
 -10.0210,  20.4350,AQUA_M,2015-08-26 11:35:00
  -9.9500,  20.4270,AQUA_M,2015-08-26 11:35:00
  -9.7940,  21.3510,AQUA_M,2015-08-26 11:35:00
  -9.7880,  21.3420,AQUA_M,2015-08-26 11:35:00
  -9.0920,  21.5260,AQUA_M,2015-08-26 11:35:00
  -9.0870,  21.4990,AQUA_M,2015-08-26 11:35:00
  -9.0830,  21.5320,AQUA_M,2015-08-26 11:35:00
  -9.0750,  21.5250,AQUA_M,2015-08-26 11:35:00
  -8.7050,  21.3940,AQUA_M,2015-08-26 11:35:00
  -8.7010,  21.4280,AQUA_M,2015-08-26 11:35:00
  -8.6970,  21.3860,AQUA_M,2015-08-26 11:35:00
  -8.6930,  21.4200,AQUA_M,2015-08-26 11:35:00
  -8.6830,  20.9100,AQUA_M,2015-08-26 11:35:00
  -8.6780,  20.9470,AQUA_M,2015-08-26 11:35:00
  -8.6530,  21.7460,AQUA_M,2015-08-26 11:35:00
  -8.6370,  21.7430,AQUA_M,2015-08-26 11:35:00
  -9.6630,  21.5010,AQUA_M,2015-08-26 11:35:00
  -9.6930,  20.7970,AQUA_M,2015-08-26 11:35:00
  -9.6900,  20.7890,AQUA_M,2015-08-26 11:35:00
  -9.6950,  20.7490,AQUA_M,2015-08-26 11:35:00
  -9.6970,  20.7570,AQUA_M,2015-08-26 11:35:00
 -18.1660,  25.0800,AQUA_M,2015-08-26 11:35:00
 -18.1640,  25.1050,AQUA_M,2015-08-26 11:35:00
 -18.1600,  25.1000,AQUA_M,2015-08-26 11:35:00
 -18.1620,  25.0750,AQUA_M,2015-08-26 11:35:00
 -18.1570,  25.1250,AQUA_M,2015-08-26 11:35:00
 -18.1450,  25.0980,AQUA_M,2015-08-26 11:35:00
 -18.0810,  24.4120,AQUA_M,2015-08-26 11:35:00
 -18.0790,  24.4360,AQUA_M,2015-08-26 11:35:00
 -18.0780,  24.4400,AQUA_M,2015-08-26 11:35:00
  48.2720,  14.3380,AQUA_M,2015-08-26 11:50:00
  48.2700,  14.3240,AQUA_M,2015-08-26 11:50:00
  48.2280,  13.0250,AQUA_M,2015-08-26 11:50:00
 -18.0970,  23.3160,AQUA_M,2015-08-26 11:35:00
 -18.0890,  23.3070,AQUA_M,2015-08-26 11:35:00
 -20.8830,  27.5890,AQUA_M,2015-08-26 11:30:00
  -3.1000,  30.6450,AQUA_M,2015-08-26 11:35:00
  42.3300,  26.4680,AQUA_M,2015-08-26 11:50:00
  -3.2990,  29.3200,AQUA_M,2015-08-26 11:35:00
  -2.8870,  29.2390,AQUA_M,2015-08-26 11:35:00
  -2.8850,  29.2480,AQUA_M,2015-08-26 11:35:00
  -2.8320,  29.3040,AQUA_M,2015-08-26 11:35:00
  -3.9650,  30.0100,AQUA_M,2015-08-26 11:35:00
  -3.5930,  30.2240,AQUA_M,2015-08-26 11:35:00
  -5.2670,  20.0610,AQUA_M,2015-08-26 11:35:00
  -5.2630,  20.0530,AQUA_M,2015-08-26 11:35:00
  -5.1730,  20.0800,AQUA_M,2015-08-26 11:35:00
  -5.1710,  20.0760,AQUA_M,2015-08-26 11:35:00
  -5.1690,  20.1170,AQUA_M,2015-08-26 11:35:00
  -5.1650,  20.1130,AQUA_M,2015-08-26 11:35:00
  -5.0020,  20.0070,AQUA_M,2015-08-26 11:35:00
  -4.9990,  20.0030,AQUA_M,2015-08-26 11:35:00
  -4.9480,  19.9970,AQUA_M,2015-08-26 11:35:00
  -4.9430,  20.0340,AQUA_M,2015-08-26 11:35:00
  -4.9390,  20.0270,AQUA_M,2015-08-26 11:35:00
  -4.9020,  19.9510,AQUA_M,2015-08-26 11:35:00
  -4.8620,  20.0900,AQUA_M,2015-08-26 11:35:00
  -4.8580,  20.0860,AQUA_M,2015-08-26 11:35:00
  -4.7640,  19.8830,AQUA_M,2015-08-26 11:35:00
  -4.7600,  19.6430,AQUA_M,2015-08-26 11:35:00
  -4.7590,  19.9210,AQUA_M,2015-08-26 11:35:00
  -4.7560,  19.9130,AQUA_M,2015-08-26 11:35:00
  -4.7000,  19.6630,AQUA_M,2015-08-26 11:35:00
  -4.7010,  19.6670,AQUA_M,2015-08-26 11:35:00
  -4.6780,  19.9800,AQUA_M,2015-08-26 11:35:00
  -4.6560,  19.7420,AQUA_M,2015-08-26 11:35:00
  -4.6550,  19.7380,AQUA_M,2015-08-26 11:35:00
  -4.6500,  19.7760,AQUA_M,2015-08-26 11:35:00
  -4.6050,  19.8490,AQUA_M,2015-08-26 11:35:00
  -4.6020,  19.8410,AQUA_M,2015-08-26 11:35:00
  -4.5730,  19.9610,AQUA_M,2015-08-26 11:35:00
  -4.5690,  19.9530,AQUA_M,2015-08-26 11:35:00
  -4.5210,  20.0600,AQUA_M,2015-08-26 11:35:00
  -4.4730,  19.7410,AQUA_M,2015-08-26 11:35:00
  -4.4700,  20.0530,AQUA_M,2015-08-26 11:35:00
  -4.4670,  20.0480,AQUA_M,2015-08-26 11:35:00
  -4.4500,  19.9380,AQUA_M,2015-08-26 11:35:00
  -4.4480,  19.9330,AQUA_M,2015-08-26 11:35:00
  -4.3990,  19.3530,AQUA_M,2015-08-26 11:35:00
  -4.3980,  19.3570,AQUA_M,2015-08-26 11:35:00
  -4.3970,  19.7630,AQUA_M,2015-08-26 11:35:00
  -4.3600,  20.2820,AQUA_M,2015-08-26 11:35:00
  -4.3490,  20.2880,AQUA_M,2015-08-26 11:35:00
  -4.3450,  19.7580,AQUA_M,2015-08-26 11:35:00
  -4.3430,  19.7530,AQUA_M,2015-08-26 11:35:00
  -4.3310,  20.2440,AQUA_M,2015-08-26 11:35:00
  -4.2980,  19.2950,AQUA_M,2015-08-26 11:35:00
  -4.2980,  19.2870,AQUA_M,2015-08-26 11:35:00
  -4.2610,  19.9720,AQUA_M,2015-08-26 11:35:00
  -4.2380,  19.6190,AQUA_M,2015-08-26 11:35:00
  -4.2360,  19.6110,AQUA_M,2015-08-26 11:35:00
  -4.2320,  19.9300,AQUA_M,2015-08-26 11:35:00
  -4.1760,  19.3950,AQUA_M,2015-08-26 11:35:00
  -4.1470,  19.7570,AQUA_M,2015-08-26 11:35:00
  -4.1450,  19.7530,AQUA_M,2015-08-26 11:35:00
  -4.1420,  19.7940,AQUA_M,2015-08-26 11:35:00
  -4.1390,  19.7900,AQUA_M,2015-08-26 11:35:00
  -4.0780,  19.8590,AQUA_M,2015-08-26 11:35:00
  -4.0740,  19.8510,AQUA_M,2015-08-26 11:35:00
  -4.0470,  19.7000,AQUA_M,2015-08-26 11:35:00
  -4.0290,  19.2780,AQUA_M,2015-08-26 11:35:00
  -4.0280,  19.2820,AQUA_M,2015-08-26 11:35:00
  -4.0100,  19.2800,AQUA_M,2015-08-26 11:35:00
  -4.0110,  19.2750,AQUA_M,2015-08-26 11:35:00
  -3.9470,  19.3430,AQUA_M,2015-08-26 11:35:00
  -3.8880,  19.3760,AQUA_M,2015-08-26 11:35:00
  -3.8820,  19.1610,AQUA_M,2015-08-26 11:35:00
  -3.8810,  19.1650,AQUA_M,2015-08-26 11:35:00
  -3.7880,  19.0540,AQUA_M,2015-08-26 11:35:00
  -3.7870,  19.0610,AQUA_M,2015-08-26 11:35:00
  -3.7700,  19.0510,AQUA_M,2015-08-26 11:35:00
  -3.6130,  20.2480,AQUA_M,2015-08-26 11:35:00
  -3.6060,  20.2400,AQUA_M,2015-08-26 11:35:00
  -3.4200,  19.3680,AQUA_M,2015-08-26 11:35:00
  -3.3900,  20.1270,AQUA_M,2015-08-26 11:35:00
  -3.3840,  20.1220,AQUA_M,2015-08-26 11:35:00
  -3.3710,  20.0180,AQUA_M,2015-08-26 11:35:00
  -3.0960,  18.9580,AQUA_M,2015-08-26 11:35:00
  -3.0950,  18.9650,AQUA_M,2015-08-26 11:35:00
  -5.6580,  19.8220,AQUA_M,2015-08-26 11:35:00
  -5.6570,  19.8150,AQUA_M,2015-08-26 11:35:00
  -5.5700,  20.0780,AQUA_M,2015-08-26 11:35:00
  -5.5680,  20.0740,AQUA_M,2015-08-26 11:35:00
  -5.5360,  20.0740,AQUA_M,2015-08-26 11:35:00
   3.6020,  20.1910,AQUA_M,2015-08-26 11:40:00
  -1.1260,  21.8660,AQUA_M,2015-08-26 11:35:00
  -1.1180,  21.8700,AQUA_M,2015-08-26 11:35:00
  -1.7480,  24.2590,AQUA_M,2015-08-26 11:35:00
   -.7310,  22.3100,AQUA_M,2015-08-26 11:40:00
   -.7280,  22.3310,AQUA_M,2015-08-26 11:40:00
   -.9420,  23.3090,AQUA_M,2015-08-26 11:35:00
  -1.2550,  23.1320,AQUA_M,2015-08-26 11:35:00
   -.9990,  23.3780,AQUA_M,2015-08-26 11:35:00
  -5.2600,  20.9530,AQUA_M,2015-08-26 11:35:00
  -5.2560,  20.9850,AQUA_M,2015-08-26 11:35:00
  -5.0670,  20.2120,AQUA_M,2015-08-26 11:35:00
  -5.0620,  20.2490,AQUA_M,2015-08-26 11:35:00
  -5.0570,  20.2410,AQUA_M,2015-08-26 11:35:00
  -5.0020,  20.9670,AQUA_M,2015-08-26 11:35:00
  -4.9230,  20.7540,AQUA_M,2015-08-26 11:35:00
  -4.8930,  20.2910,AQUA_M,2015-08-26 11:35:00
  -4.8880,  20.3250,AQUA_M,2015-08-26 11:35:00
  -4.8870,  20.2820,AQUA_M,2015-08-26 11:35:00
  -4.8830,  20.3170,AQUA_M,2015-08-26 11:35:00
  -4.8420,  20.8050,AQUA_M,2015-08-26 11:35:00
  -4.8090,  20.2330,AQUA_M,2015-08-26 11:35:00
  -4.8050,  20.2280,AQUA_M,2015-08-26 11:35:00
  -4.7770,  20.8540,AQUA_M,2015-08-26 11:35:00
  -4.7000,  20.2520,AQUA_M,2015-08-26 11:35:00
  -4.7110,  20.2470,AQUA_M,2015-08-26 11:35:00
  -4.7060,  20.0660,AQUA_M,2015-08-26 11:35:00
  -4.7020,  20.0570,AQUA_M,2015-08-26 11:35:00
  -4.6770,  20.4270,AQUA_M,2015-08-26 11:35:00
  -4.6730,  20.4620,AQUA_M,2015-08-26 11:35:00
  -4.6660,  20.4530,AQUA_M,2015-08-26 11:35:00
  -4.6390,  20.2740,AQUA_M,2015-08-26 11:35:00
  -4.6300,  20.0850,AQUA_M,2015-08-26 11:35:00
  -4.6260,  20.0810,AQUA_M,2015-08-26 11:35:00
  -4.6090,  20.0780,AQUA_M,2015-08-26 11:35:00
  -4.5290,  20.2470,AQUA_M,2015-08-26 11:35:00
  -4.5250,  20.2820,AQUA_M,2015-08-26 11:35:00
  -4.5180,  20.2520,AQUA_M,2015-08-26 11:35:00
  -4.5140,  20.6690,AQUA_M,2015-08-26 11:35:00
  -4.5140,  20.2880,AQUA_M,2015-08-26 11:35:00
  -4.4660,  20.3440,AQUA_M,2015-08-26 11:35:00
  -4.4600,  20.3390,AQUA_M,2015-08-26 11:35:00
  -4.4370,  20.2650,AQUA_M,2015-08-26 11:35:00
  -4.4250,  20.2680,AQUA_M,2015-08-26 11:35:00
  -4.4200,  20.2630,AQUA_M,2015-08-26 11:35:00
  -4.2640,  20.6160,AQUA_M,2015-08-26 11:35:00
  -4.2360,  20.6410,AQUA_M,2015-08-26 11:35:00
  -4.0460,  21.3330,AQUA_M,2015-08-26 11:35:00
  -4.0290,  20.7710,AQUA_M,2015-08-26 11:35:00
  -3.9370,  21.6800,AQUA_M,2015-08-26 11:35:00
  -3.5160,  20.8630,AQUA_M,2015-08-26 11:35:00
  -5.6070,  22.3670,AQUA_M,2015-08-26 11:35:00
  -5.6060,  22.3620,AQUA_M,2015-08-26 11:35:00
  -5.5930,  23.3990,AQUA_M,2015-08-26 11:35:00
  -5.5860,  22.1760,AQUA_M,2015-08-26 11:35:00
  -5.5840,  22.7320,AQUA_M,2015-08-26 11:35:00
  -5.5800,  22.7560,AQUA_M,2015-08-26 11:35:00
  -5.5800,  22.4660,AQUA_M,2015-08-26 11:35:00
  -5.5780,  22.4600,AQUA_M,2015-08-26 11:35:00
  -5.5740,  22.7360,AQUA_M,2015-08-26 11:35:00
  -5.5700,  22.7300,AQUA_M,2015-08-26 11:35:00
  -5.5710,  22.7600,AQUA_M,2015-08-26 11:35:00
  -5.5710,  22.5400,AQUA_M,2015-08-26 11:35:00
  -5.5680,  22.5640,AQUA_M,2015-08-26 11:35:00
  -5.5640,  22.5590,AQUA_M,2015-08-26 11:35:00
  -5.5620,  22.3570,AQUA_M,2015-08-26 11:35:00
  -5.5480,  23.1480,AQUA_M,2015-08-26 11:35:00
  -5.5400,  23.4060,AQUA_M,2015-08-26 11:35:00
  -5.5410,  22.3730,AQUA_M,2015-08-26 11:35:00
  -5.5340,  22.1160,AQUA_M,2015-08-26 11:35:00
  -5.5330,  22.1090,AQUA_M,2015-08-26 11:35:00
  -5.5300,  22.1350,AQUA_M,2015-08-26 11:35:00
  -5.5270,  20.7390,AQUA_M,2015-08-26 11:35:00
  -5.5110,  22.0520,AQUA_M,2015-08-26 11:35:00
  -5.4950,  22.4240,AQUA_M,2015-08-26 11:35:00
  -5.4920,  22.4170,AQUA_M,2015-08-26 11:35:00
  -5.4780,  20.7930,AQUA_M,2015-08-26 11:35:00
  -5.4760,  20.7540,AQUA_M,2015-08-26 11:35:00
  -5.4710,  22.2290,AQUA_M,2015-08-26 11:35:00
  -5.4710,  20.7870,AQUA_M,2015-08-26 11:35:00
  -5.4580,  22.2320,AQUA_M,2015-08-26 11:35:00
  -5.4560,  23.2610,AQUA_M,2015-08-26 11:35:00
  -5.4410,  22.1190,AQUA_M,2015-08-26 11:35:00
  -5.4410,  20.9560,AQUA_M,2015-08-26 11:35:00
  -5.4380,  22.1450,AQUA_M,2015-08-26 11:35:00
  -5.4270,  22.3570,AQUA_M,2015-08-26 11:35:00
  -5.4030,  20.6770,AQUA_M,2015-08-26 11:35:00
  -5.3940,  22.9350,AQUA_M,2015-08-26 11:35:00
  -5.3660,  22.2400,AQUA_M,2015-08-26 11:35:00
  -5.3630,  22.2660,AQUA_M,2015-08-26 11:35:00
  -5.3360,  22.4350,AQUA_M,2015-08-26 11:35:00
  -5.3290,  22.4160,AQUA_M,2015-08-26 11:35:00
  -5.3240,  22.3390,AQUA_M,2015-08-26 11:35:00
  -5.3240,  22.3060,AQUA_M,2015-08-26 11:35:00
  -5.3210,  22.3320,AQUA_M,2015-08-26 11:35:00
  -5.2840,  22.1710,AQUA_M,2015-08-26 11:35:00
  -5.2830,  22.1660,AQUA_M,2015-08-26 11:35:00
  -5.2790,  22.1920,AQUA_M,2015-08-26 11:35:00
  -5.2200,  22.0770,AQUA_M,2015-08-26 11:35:00
  -5.0840,  22.2820,AQUA_M,2015-08-26 11:35:00
  -5.0510,  22.0960,AQUA_M,2015-08-26 11:35:00
  -5.0470,  22.1220,AQUA_M,2015-08-26 11:35:00
  -5.0200,  22.3250,AQUA_M,2015-08-26 11:35:00
  -4.9940,  22.1930,AQUA_M,2015-08-26 11:35:00
  -4.9710,  22.4370,AQUA_M,2015-08-26 11:35:00
  -4.9610,  22.4420,AQUA_M,2015-08-26 11:35:00
  -4.9550,  22.2320,AQUA_M,2015-08-26 11:35:00
  -4.9540,  22.0230,AQUA_M,2015-08-26 11:35:00
  -4.9480,  22.1800,AQUA_M,2015-08-26 11:35:00
  -4.9440,  22.2060,AQUA_M,2015-08-26 11:35:00
  -4.9160,  21.8510,AQUA_M,2015-08-26 11:35:00
  -4.9070,  21.4730,AQUA_M,2015-08-26 11:35:00
  -4.8210,  22.2350,AQUA_M,2015-08-26 11:35:00
  -4.8180,  22.2270,AQUA_M,2015-08-26 11:35:00
  -4.8070,  21.5430,AQUA_M,2015-08-26 11:35:00
  -4.8040,  21.5470,AQUA_M,2015-08-26 11:35:00
  -6.4360,  20.5140,AQUA_M,2015-08-26 11:35:00
  -6.4320,  20.5090,AQUA_M,2015-08-26 11:35:00
  -6.3940,  22.2580,AQUA_M,2015-08-26 11:35:00
  -6.3740,  21.0040,AQUA_M,2015-08-26 11:35:00
  -6.3670,  20.9980,AQUA_M,2015-08-26 11:35:00
  -6.3660,  21.5510,AQUA_M,2015-08-26 11:35:00
  -6.3620,  21.5580,AQUA_M,2015-08-26 11:35:00
  -6.3580,  21.0020,AQUA_M,2015-08-26 11:35:00
  -6.3560,  22.4370,AQUA_M,2015-08-26 11:35:00
  -6.3540,  22.4320,AQUA_M,2015-08-26 11:35:00
  -6.3130,  21.1590,AQUA_M,2015-08-26 11:35:00
  -6.2850,  21.8090,AQUA_M,2015-08-26 11:35:00
  -6.2480,  21.9770,AQUA_M,2015-08-26 11:35:00
  -6.2030,  21.9710,AQUA_M,2015-08-26 11:35:00
  -6.1980,  20.3930,AQUA_M,2015-08-26 11:35:00
  -6.1840,  22.9560,AQUA_M,2015-08-26 11:35:00
  -6.1800,  21.1000,AQUA_M,2015-08-26 11:35:00
  -6.1810,  22.9800,AQUA_M,2015-08-26 11:35:00
  -6.1780,  22.9490,AQUA_M,2015-08-26 11:35:00
  -6.1430,  20.1100,AQUA_M,2015-08-26 11:35:00
  -6.1160,  22.0670,AQUA_M,2015-08-26 11:35:00
  -6.1130,  22.0940,AQUA_M,2015-08-26 11:35:00
  -6.1120,  22.0860,AQUA_M,2015-08-26 11:35:00
  -6.1030,  20.8080,AQUA_M,2015-08-26 11:35:00
  -6.0940,  20.8130,AQUA_M,2015-08-26 11:35:00
  -6.0770,  22.2520,AQUA_M,2015-08-26 11:35:00
  -6.0760,  22.2450,AQUA_M,2015-08-26 11:35:00
  -6.0740,  22.2780,AQUA_M,2015-08-26 11:35:00
  -6.0730,  22.2710,AQUA_M,2015-08-26 11:35:00
  -6.0650,  22.9060,AQUA_M,2015-08-26 11:35:00
  -6.0610,  22.9290,AQUA_M,2015-08-26 11:35:00
  -5.9970,  22.6210,AQUA_M,2015-08-26 11:35:00
  -5.9950,  22.1750,AQUA_M,2015-08-26 11:35:00
  -5.9760,  21.9810,AQUA_M,2015-08-26 11:35:00
  -5.9540,  22.6150,AQUA_M,2015-08-26 11:35:00
  -5.9540,  21.9150,AQUA_M,2015-08-26 11:35:00
  -5.9510,  22.6400,AQUA_M,2015-08-26 11:35:00
  -5.9510,  22.6100,AQUA_M,2015-08-26 11:35:00
  -5.9470,  22.6350,AQUA_M,2015-08-26 11:35:00
  -5.9320,  22.7840,AQUA_M,2015-08-26 11:35:00
  -5.9280,  22.7790,AQUA_M,2015-08-26 11:35:00
  -5.9080,  22.6040,AQUA_M,2015-08-26 11:35:00
  -5.9050,  21.9370,AQUA_M,2015-08-26 11:35:00
  -5.8660,  21.8990,AQUA_M,2015-08-26 11:35:00
  -5.8400,  22.5380,AQUA_M,2015-08-26 11:35:00
  -5.8340,  22.2530,AQUA_M,2015-08-26 11:35:00
  -5.8290,  22.2740,AQUA_M,2015-08-26 11:35:00
  -5.7720,  22.7260,AQUA_M,2015-08-26 11:35:00
